,id,saleprice,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,wood_deck_sf,open_porch_sf,lot_area,mas_vnr_area,gr_liv_area,garage_area,screen_porch,full_bath,totrms_abvgrd,lot_frontage,half_bath,bedroom_abvgr,overall_qual,exter_qual,bsmt_qual,kitchen_qual,bsmt_exposure,bsmtfin_type_1,ms_zoning,neighborhood,condition_1,foundation,year_remod/add,year_built,garage_yr_blt,sale_type,fireplaces
130,1049,148500,378.0,677.0,1055.0,1055,0,0,38,2529,0.0,1055,440.0,0,2,4,24.0,0,2,7,0,4,0,1,4,RL,NPkVill,Norm,CBlock,1977,1977,1977.0,WD ,0
131,657,149000,0.0,676.0,676.0,676,676,187,0,10800,0.0,1352,720.0,0,2,7,60.0,0,4,5,0,0,4,1,0,RL,OldTown,Norm,BrkTil,2006,1939,1939.0,WD ,0
132,414,137900,389.0,466.0,855.0,855,601,0,28,2349,0.0,1456,440.0,0,2,6,24.0,1,3,6,0,4,0,1,4,RL,NPkVill,Norm,CBlock,1977,1977,1977.0,WD ,1
133,1181,324000,1619.0,100.0,1719.0,1719,0,122,30,10846,0.0,1719,473.0,0,1,6,32.0,1,1,8,4,4,4,4,5,RL,Veenker,Norm,PConc,1993,1993,1993.0,Con,2
134,1514,98000,468.0,396.0,864.0,864,0,0,0,5604,0.0,864,0.0,0,1,5,67.0,0,2,5,0,0,0,1,2,RL,Edwards,Norm,CBlock,1950,1925,1978.7077955601446,WD ,0
135,1040,103400,458.0,25.0,483.0,483,504,52,0,1680,359.0,987,264.0,0,1,5,21.0,1,2,6,0,0,0,1,1,RM,BrDale,Norm,CBlock,1973,1973,1973.0,WD ,0
136,216,94000,0.0,780.0,780.0,780,240,0,0,6342,0.0,1020,0.0,0,1,6,54.0,0,2,5,0,0,0,1,0,RL,Sawyer,Feedr,CBlock,1996,1875,1978.7077955601446,WD ,0
137,1720,209500,24.0,1530.0,1554.0,1554,0,156,73,4590,108.0,1554,627.0,0,2,6,34.0,0,2,8,4,4,4,2,5,RL,NridgHt,Norm,PConc,2006,2006,2006.0,WD ,1
138,2331,545224,0.0,1528.0,1528.0,1528,1862,204,34,18062,662.0,3390,758.0,0,3,10,60.0,1,5,10,5,5,5,4,0,RL,StoneBr,Norm,PConc,2006,2006,2006.0,New,1
139,204,159900,0.0,780.0,780.0,780,780,344,0,12900,0.0,1560,0.0,168,1,7,60.0,1,3,6,4,0,4,1,0,RM,OldTown,Norm,PConc,2009,1912,1978.7077955601446,WD ,0
140,19,141000,120.0,744.0,864.0,864,0,0,0,19138,0.0,864,400.0,0,1,4,140.0,0,2,4,0,0,0,1,1,RL,Gilbert,Norm,CBlock,1951,1951,1951.0,WD ,0
141,2438,215000,732.0,250.0,982.0,1008,881,0,0,8658,0.0,1889,431.0,0,2,9,0.0,1,3,6,0,4,0,1,4,RL,Gilbert,Norm,PConc,2000,2000,2000.0,WD ,1
142,89,127000,659.0,381.0,1040.0,1040,0,0,104,6897,0.0,1040,260.0,0,1,6,0.0,1,3,5,0,0,0,1,4,RL,Sawyer,Norm,CBlock,2010,1962,1962.0,WD ,0
143,240,128000,954.0,218.0,1172.0,1172,0,240,0,9525,0.0,1172,366.0,0,1,5,75.0,0,3,5,0,0,0,3,3,RL,Edwards,Norm,CBlock,1998,1954,1954.0,WD ,0
144,105,267916,1032.0,610.0,1642.0,1418,0,160,192,12853,0.0,1418,852.0,0,1,6,57.0,1,1,8,4,5,4,1,5,FV,Somerst,Norm,PConc,2010,2010,2010.0,New,1
145,2020,127500,425.0,459.0,884.0,959,408,0,0,6240,0.0,1367,560.0,120,1,6,52.0,0,3,6,0,0,0,1,1,RM,BrkSide,Norm,BrkTil,1950,1931,1978.0,WD ,1
146,888,198500,0.0,0.0,0.0,495,1427,0,0,7301,500.0,1922,672.0,0,3,7,64.0,0,4,7,4,0,4,0,0,RL,Edwards,Norm,Slab,2003,2003,2003.0,ConLD,1
147,1019,175500,588.0,606.0,1422.0,1422,0,276,0,12090,210.0,1422,576.0,0,2,7,78.0,0,3,6,0,4,4,1,5,RL,NWAmes,Norm,CBlock,1981,1981,1981.0,WD ,1
148,2132,217500,841.0,144.0,985.0,985,857,193,96,8826,144.0,1842,486.0,0,2,7,0.0,1,3,7,4,4,4,1,5,RL,CollgCr,Norm,PConc,2000,2000,2000.0,WD ,1
149,203,149500,0.0,888.0,888.0,888,1074,160,0,8094,0.0,1962,572.0,0,1,9,57.0,1,4,4,0,0,0,1,0,RM,OldTown,Norm,CBlock,1950,1915,1915.0,WD ,1
150,420,148800,644.0,220.0,864.0,1120,0,0,162,10710,165.0,1120,656.0,0,1,5,0.0,0,3,5,4,0,0,1,3,RL,NAmes,Norm,PConc,2004,1966,1966.0,WD ,1
151,2333,556581,240.0,1752.0,1992.0,1992,876,214,108,16056,208.0,2868,716.0,0,3,11,85.0,1,4,9,4,5,5,3,5,RL,StoneBr,Norm,PConc,2006,2005,2005.0,New,1
152,632,156500,189.0,628.0,1478.0,1478,0,114,0,8400,0.0,1478,442.0,216,1,6,70.0,1,3,6,0,0,0,1,4,RL,NAmes,Norm,CBlock,1957,1957,1957.0,WD ,2
153,2800,237000,685.0,245.0,930.0,950,1045,275,170,11250,0.0,1995,610.0,0,2,8,90.0,1,4,7,4,4,4,3,5,RL,CollgCr,Norm,PConc,1996,1995,1995.0,WD ,1
154,1885,120000,111.0,522.0,912.0,912,0,12,285,7535,0.0,912,297.0,0,1,5,70.0,0,2,5,0,0,0,1,3,RL,NAmes,Norm,CBlock,1985,1958,1958.0,WD ,0
155,1734,203000,918.0,408.0,1326.0,1326,0,120,23,12216,0.0,1326,388.0,0,2,6,88.0,0,3,6,0,4,4,3,5,RL,Gilbert,Norm,PConc,2005,2005,2005.0,WD ,0
156,2327,130000,0.0,1191.0,1191.0,1204,0,120,70,3701,0.0,1204,461.0,0,2,5,30.0,0,2,8,0,4,0,1,0,RL,StoneBr,Norm,CBlock,1987,1987,1987.0,WD ,0
157,1282,167900,674.0,0.0,780.0,798,813,328,128,9760,360.0,1611,442.0,189,1,7,80.0,1,4,6,0,0,0,4,5,RL,NAmes,Norm,CBlock,1964,1964,1964.0,WD ,0
158,2688,129000,789.0,171.0,960.0,960,0,0,288,9873,160.0,960,576.0,0,1,6,60.0,0,3,4,0,0,0,3,4,RL,BrkSide,RRAn,CBlock,1970,1970,1970.0,WD ,0
159,2581,134450,360.0,710.0,1070.0,1236,0,0,0,10011,64.0,1236,447.0,0,1,6,72.0,0,2,5,0,0,4,1,3,RL,NAmes,Norm,CBlock,1996,1957,1957.0,WD ,1
160,2067,112000,0.0,816.0,816.0,1416,0,0,0,25339,0.0,1416,576.0,0,2,7,0.0,0,3,5,0,0,4,1,0,RL,Sawyer,Norm,BrkTil,2007,1918,2007.0,WD ,0
161,2115,207000,608.0,0.0,929.0,946,927,108,48,8883,360.0,1873,619.0,144,2,7,0.0,1,3,7,4,4,4,1,5,RL,SawyerW,Norm,PConc,1988,1988,1988.0,WD ,1
162,754,62500,0.0,1040.0,1040.0,1088,1040,0,56,3000,0.0,2128,0.0,0,2,11,50.0,0,4,5,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1950,1922,1978.7077955601446,WD ,0
163,1079,154000,573.0,191.0,764.0,764,862,0,27,2448,106.0,1626,474.0,0,2,6,36.0,1,2,7,4,4,4,1,5,RL,NridgHt,Norm,PConc,2004,2003,2003.0,WD ,0
164,2615,129900,708.0,108.0,816.0,816,0,0,0,7100,0.0,816,308.0,0,1,5,73.0,0,2,5,0,0,0,1,5,RL,NAmes,Norm,CBlock,1957,1957,1957.0,WD ,0
165,329,85000,129.0,175.0,536.0,536,576,182,0,2592,0.0,1112,336.0,0,1,4,36.0,1,3,5,0,4,0,1,2,RM,MeadowV,Norm,CBlock,1976,1976,1976.0,WD ,0
166,1320,116900,0.0,572.0,572.0,572,539,0,0,5700,0.0,1111,288.0,0,1,5,0.0,0,2,7,0,0,0,1,0,RM,OldTown,Norm,PConc,1950,1926,1982.0,WD ,1
167,416,148500,311.0,544.0,855.0,855,586,28,0,2289,0.0,1441,440.0,0,2,7,24.0,1,3,6,0,0,0,1,4,RL,NPkVill,Norm,CBlock,1978,1978,1978.0,WD ,1
168,284,80000,348.0,324.0,672.0,672,252,0,0,12180,0.0,924,280.0,0,1,5,60.0,0,2,4,0,4,2,1,3,RL,Edwards,Norm,BrkTil,1950,1941,1941.0,WD ,0
169,1385,152000,104.0,0.0,1060.0,1126,0,178,0,7400,0.0,1126,506.0,0,1,5,0.0,0,2,5,0,4,0,3,1,RL,Sawyer,Norm,PConc,1984,1984,1984.0,WD ,0
170,275,155891,0.0,381.0,381.0,992,0,60,0,8842,0.0,992,319.0,0,1,6,68.0,0,3,5,0,2,0,1,0,RL,Edwards,Norm,CBlock,1954,1954,1954.0,Oth,0
171,2024,165000,0.0,768.0,768.0,752,624,0,54,8850,0.0,1376,576.0,0,1,7,60.0,0,3,6,0,0,4,1,0,RL,BrkSide,Norm,PConc,1950,1920,1977.0,WD ,0
172,68,204500,0.0,1218.0,1218.0,1218,0,0,136,9215,0.0,1218,676.0,0,2,4,92.0,0,2,7,4,4,4,1,0,FV,Somerst,Norm,PConc,2010,2009,2009.0,New,0
173,1910,146500,386.0,342.0,728.0,888,756,168,0,9480,224.0,1644,312.0,0,1,7,79.0,1,3,5,0,0,4,1,1,RL,NAmes,Artery,CBlock,1995,1942,1942.0,WD ,2
174,381,157000,704.0,567.0,1271.0,1601,0,0,0,11880,206.0,1601,478.0,0,2,7,82.0,0,3,7,0,4,0,1,4,RL,NWAmes,RRAn,CBlock,1978,1978,1978.0,COD,1
175,1323,184000,0.0,1313.0,1313.0,1313,1182,0,299,10800,0.0,2495,342.0,0,2,10,60.0,0,5,7,0,0,0,2,0,RM,OldTown,Norm,BrkTil,1999,1890,1950.0,WD ,1
176,2432,183200,457.0,326.0,783.0,807,702,100,75,7861,0.0,1509,393.0,0,2,7,0.0,1,3,6,4,4,4,1,5,RL,Gilbert,Norm,PConc,2003,2002,2002.0,WD ,1
177,777,139000,170.0,252.0,1092.0,1092,0,0,20,11616,116.0,1092,288.0,0,1,6,0.0,0,3,5,0,0,0,1,1,RL,Sawyer,Norm,CBlock,1962,1962,1962.0,WD ,1
178,1107,341000,1173.0,138.0,1311.0,1325,1093,250,154,10542,651.0,2418,983.0,0,2,9,96.0,1,3,7,4,4,4,4,5,RL,NoRidge,Norm,PConc,1994,1993,1993.0,WD ,1
179,30,96000,156.0,327.0,483.0,483,504,275,0,1680,504.0,987,264.0,0,1,5,21.0,1,2,6,0,0,0,1,2,RM,BrDale,Norm,CBlock,1971,1971,1971.0,COD,0
180,282,140000,0.0,1121.0,1121.0,1121,0,132,64,8546,0.0,1121,440.0,0,2,5,80.0,0,2,4,0,4,0,1,0,RM,Edwards,Norm,PConc,2004,2003,2003.0,WD ,0
181,188,149700,600.0,312.0,912.0,1236,0,0,158,7407,0.0,1236,923.0,0,1,6,90.0,0,2,6,0,0,0,1,5,RM,OldTown,Artery,CBlock,1996,1957,1957.0,WD ,0
182,2356,153500,788.0,268.0,1056.0,1074,0,0,88,10140,0.0,1074,495.0,0,1,6,78.0,1,3,5,0,4,0,1,4,RL,NWAmes,Norm,CBlock,1975,1975,1975.0,WD ,0
183,1554,13100,0.0,0.0,0.0,733,0,0,0,14584,0.0,733,487.0,0,1,4,80.0,0,2,1,2,0,2,0,0,A (agr),IDOTRR,Norm,Slab,1952,1952,1952.0,WD ,0
184,1464,224900,550.0,334.0,884.0,884,884,0,63,8158,252.0,1768,543.0,0,2,8,65.0,1,3,7,4,4,4,1,5,RL,CollgCr,Norm,PConc,2003,2003,2003.0,WD ,0
185,2469,176000,0.0,1257.0,1257.0,1266,0,38,144,7500,0.0,1266,453.0,0,2,6,62.0,0,3,7,4,4,4,1,0,FV,Somerst,Norm,PConc,2005,2005,2005.0,WD ,1
186,1834,285000,700.0,983.0,1683.0,2129,743,0,33,10678,337.0,2872,541.0,0,2,9,85.0,1,4,8,4,4,4,1,5,RL,NoRidge,Norm,PConc,2000,1992,1992.0,WD ,1
187,1779,282922,929.0,556.0,1485.0,1464,0,168,160,15256,84.0,1464,754.0,0,2,6,49.0,0,3,8,4,4,4,4,5,RL,Somerst,RRAn,PConc,2007,2007,2007.0,WD ,0
188,2569,226000,445.0,479.0,924.0,1216,941,105,66,14200,309.0,2157,487.0,0,2,8,88.0,1,4,7,0,0,4,1,2,RL,NAmes,Norm,CBlock,1966,1966,1966.0,WD ,2
189,2334,361919,0.0,1234.0,1234.0,1264,1312,324,100,12438,466.0,2576,666.0,0,2,10,82.0,1,4,8,5,5,5,1,0,RL,StoneBr,Norm,PConc,2006,2006,2006.0,New,1
190,2330,457347,1218.0,180.0,1398.0,1414,1384,182,37,16023,600.0,2798,670.0,0,3,11,59.0,1,3,9,4,5,5,4,5,RL,StoneBr,Norm,PConc,2006,2005,2005.0,New,1
191,2119,279000,51.0,0.0,966.0,1743,0,646,0,20064,0.0,1743,529.0,0,0,5,155.0,1,0,8,4,4,4,4,1,RL,ClearCr,Norm,CBlock,1976,1976,1976.0,WD ,2
192,988,196000,1567.0,0.0,1567.0,1567,0,264,32,9819,0.0,1567,714.0,0,2,5,0.0,0,2,6,0,0,4,4,4,RL,Mitchel,Norm,PConc,1977,1977,1977.0,WD ,2
193,382,152000,0.0,1090.0,1090.0,1370,0,0,0,10400,189.0,1370,479.0,0,2,6,80.0,0,3,7,0,4,0,1,0,RL,NWAmes,Norm,CBlock,1976,1976,1976.0,WD ,1
194,670,200000,500.0,748.0,1248.0,1338,1296,0,0,11643,368.0,2634,968.0,0,2,12,91.0,2,6,5,0,0,0,1,1,RL,NAmes,Artery,CBlock,1969,1969,1969.0,WD ,0
195,2760,294900,1122.0,448.0,1570.0,1590,0,176,80,11645,198.0,1590,754.0,0,2,6,78.0,1,2,8,4,5,5,4,5,RL,CollgCr,Norm,PConc,2006,2005,2005.0,New,0
196,543,224243,0.0,1450.0,1450.0,1450,0,0,93,7328,140.0,1450,788.0,0,2,6,61.0,0,2,7,4,4,4,1,0,RL,SawyerW,Norm,PConc,2009,2008,2008.0,New,0
197,2835,92000,0.0,832.0,832.0,846,492,0,0,7822,0.0,1338,528.0,0,2,7,72.0,0,3,6,0,2,0,1,0,RL,Edwards,Artery,BrkTil,1950,1915,1974.0,WD ,0
198,1735,179540,0.0,728.0,728.0,728,728,100,24,9018,0.0,1456,400.0,0,2,8,65.0,1,3,7,4,4,4,3,0,RL,Gilbert,Norm,PConc,2007,2007,2007.0,New,1
199,448,386250,56.0,2336.0,2392.0,2392,0,248,105,13472,922.0,2392,968.0,0,2,8,103.0,0,3,10,5,5,5,4,5,RL,NridgHt,Norm,PConc,2003,2003,2003.0,WD ,1
200,2287,106500,503.0,27.0,530.0,530,462,112,97,1533,0.0,992,297.0,0,1,4,0.0,0,2,4,0,4,0,3,5,RM,MeadowV,Norm,CBlock,1970,1970,1970.0,WD ,0
201,524,310000,765.0,252.0,1017.0,1026,981,168,52,11003,160.0,2007,812.0,0,2,10,85.0,1,3,10,5,5,5,3,5,FV,Somerst,Norm,PConc,2008,2008,2008.0,WD ,1
202,1767,252000,0.0,1066.0,1066.0,1108,1277,120,38,10790,275.0,2385,600.0,0,2,8,83.0,1,4,7,4,4,4,1,0,RL,NoRidge,Norm,PConc,1998,1998,1998.0,WD ,1
203,2206,164000,364.0,554.0,918.0,918,728,0,0,7128,0.0,1646,240.0,126,2,7,53.0,0,4,7,0,0,0,1,2,RL,Crawfor,Norm,CBlock,1950,1941,1941.0,WD ,2
204,1740,177594,0.0,728.0,728.0,728,728,100,24,7713,16.0,1456,400.0,0,2,7,64.0,1,3,7,4,4,4,1,0,RL,Gilbert,Norm,PConc,2007,2007,2007.0,New,0
205,199,123900,276.0,252.0,528.0,548,492,306,0,6240,0.0,1040,624.0,0,1,5,52.0,0,2,5,0,0,0,1,2,RM,BrkSide,Norm,CBlock,1980,1936,1979.0,WD ,0
206,2214,239000,1128.0,242.0,1370.0,1370,1254,0,0,22420,0.0,2624,864.0,0,2,10,86.0,1,4,6,0,4,0,1,3,RL,Crawfor,Feedr,BrkTil,1950,1918,1918.0,WD ,1
207,323,169000,42.0,1026.0,1068.0,1264,0,0,0,15300,0.0,1264,528.0,0,1,7,85.0,0,2,5,0,0,0,1,2,RL,Mitchel,Norm,CBlock,1977,1965,1965.0,WD ,1
208,2421,234000,0.0,1374.0,1374.0,1557,0,143,20,3196,18.0,1557,420.0,0,2,7,0.0,0,2,7,4,4,4,4,0,RL,Blmngtn,Norm,PConc,2004,2003,2003.0,WD ,1
209,952,173000,841.0,0.0,957.0,1287,0,302,39,9360,0.0,1287,541.0,120,1,5,72.0,1,2,6,0,4,0,3,5,RL,Mitchel,Norm,CBlock,1977,1977,1977.0,WD ,2
210,24,149000,578.0,426.0,1004.0,1004,0,0,0,11241,180.0,1004,480.0,0,1,5,0.0,0,2,6,0,0,0,1,4,RL,NAmes,Norm,CBlock,1970,1970,1970.0,WD ,1
211,1139,170000,0.0,1162.0,1162.0,1162,0,0,32,9260,0.0,1162,483.0,0,2,6,81.0,0,3,7,4,4,4,2,0,RL,SawyerW,Norm,PConc,2007,2007,2007.0,WD ,0
212,518,225000,0.0,1436.0,1436.0,1436,0,0,121,7993,0.0,1436,529.0,0,2,6,90.0,0,3,7,4,5,4,1,0,FV,Somerst,Norm,PConc,2009,2008,2008.0,New,0
213,1390,144900,634.0,326.0,960.0,960,0,168,0,9239,0.0,960,300.0,0,1,6,94.0,0,3,5,0,0,4,1,5,RL,Sawyer,Feedr,CBlock,2003,1963,1963.0,WD ,0
214,277,144000,1070.0,126.0,1196.0,1196,0,257,0,10044,0.0,1196,336.0,0,1,6,60.0,0,3,5,0,4,0,4,4,RL,Edwards,Norm,CBlock,1968,1968,1968.0,WD ,0
215,54,192000,24.0,1232.0,1256.0,1269,0,146,20,3182,16.0,1269,430.0,144,2,6,43.0,0,2,8,4,4,4,1,5,RL,Blmngtn,Norm,PConc,2005,2004,2004.0,WD ,1
216,649,145500,931.0,100.0,1031.0,1031,0,0,0,7626,0.0,1031,230.0,0,1,5,60.0,0,2,5,4,0,4,1,5,RL,NAmes,Norm,CBlock,2005,1952,1952.0,WD ,0
217,2600,86900,0.0,448.0,448.0,448,272,0,0,7008,0.0,720,280.0,0,1,5,60.0,0,1,4,0,2,2,1,0,RL,OldTown,Norm,BrkTil,1998,1900,1900.0,WD ,0
218,617,149500,1024.0,481.0,1505.0,1505,0,0,0,12160,90.0,1505,505.0,0,1,6,128.0,0,2,6,0,0,0,1,3,RL,NAmes,Feedr,CBlock,1953,1953,1953.0,WD ,1
219,2209,119750,0.0,920.0,920.0,954,0,0,0,6305,0.0,954,240.0,0,1,5,50.0,0,2,5,0,2,2,1,0,RL,Crawfor,Norm,PConc,1950,1938,1938.0,WD ,1
220,2814,173900,0.0,750.0,750.0,750,750,0,35,8846,0.0,1500,564.0,0,2,6,68.0,1,3,6,0,4,4,1,0,RL,CollgCr,Norm,PConc,2006,2005,2005.0,New,0
221,2542,136500,915.0,135.0,1050.0,1050,0,0,319,10659,0.0,1050,368.0,0,1,6,0.0,0,3,5,0,0,0,1,2,RL,NAmes,Norm,CBlock,1961,1961,1961.0,COD,0
222,2323,270000,0.0,2062.0,2062.0,2079,608,168,12,13108,0.0,2687,618.0,0,2,9,68.0,1,4,8,4,4,4,1,0,RL,StoneBr,Norm,PConc,1994,1994,1994.0,WD ,0
223,1393,235000,429.0,93.0,1602.0,1252,0,409,0,13500,0.0,1252,564.0,0,1,4,0.0,0,1,6,0,4,0,4,3,RL,ClearCr,Norm,CBlock,1975,1960,1960.0,WD ,1
224,490,156000,0.0,384.0,384.0,774,656,0,0,7750,0.0,1430,400.0,0,2,7,62.0,1,3,7,0,4,0,1,0,RL,Gilbert,Norm,PConc,2000,1999,1999.0,WD ,1
225,542,153000,836.0,278.0,1114.0,1114,0,0,42,12450,0.0,1114,576.0,0,2,6,60.0,0,3,5,0,4,4,1,5,RL,SawyerW,RRAe,PConc,2004,2003,2004.0,WD ,0
226,973,165000,883.0,341.0,1224.0,1224,0,0,304,4500,425.0,1224,402.0,0,2,5,0.0,0,2,6,0,5,0,1,5,RM,Mitchel,Norm,PConc,1999,1999,1999.0,WD ,0
227,1012,325000,0.0,1122.0,1122.0,1134,1370,144,39,11198,245.0,2504,656.0,0,2,11,77.0,1,4,9,4,4,5,1,0,RL,StoneBr,Norm,PConc,2007,2005,2005.0,WD ,1
228,2218,140000,533.0,195.0,728.0,760,595,0,0,6221,0.0,1355,528.0,144,2,5,79.0,0,3,5,0,0,0,1,1,RL,Crawfor,Norm,CBlock,1950,1941,1966.0,WD ,0
229,2033,202500,375.0,366.0,741.0,1497,797,0,110,13200,234.0,2294,658.0,0,3,9,120.0,0,5,6,0,0,0,1,3,RM,IDOTRR,Norm,CBlock,1963,1963,1963.0,WD ,1
230,1071,367294,1540.0,162.0,1702.0,1702,0,0,72,8769,766.0,1702,1052.0,224,1,7,65.0,1,1,9,5,5,5,1,5,RL,NridgHt,Norm,PConc,2008,2008,2008.0,New,1
231,1583,175000,783.0,678.0,1461.0,1509,0,224,0,10200,219.0,1509,600.0,0,2,5,85.0,0,3,6,4,4,4,3,5,RL,Timber,Norm,CBlock,1989,1988,1988.0,WD ,1
232,2858,140000,216.0,540.0,756.0,961,756,0,35,9550,0.0,1717,642.0,0,1,7,60.0,0,3,7,0,0,4,1,4,RL,Crawfor,Norm,BrkTil,1970,1915,1998.0,WD ,1
233,2265,174000,215.0,970.0,1265.0,1240,0,232,0,10331,0.0,1240,528.0,0,2,6,42.0,0,3,7,0,4,4,1,4,RL,Timber,Norm,CBlock,1985,1985,1985.0,WD ,0
234,1088,190000,655.0,201.0,856.0,1166,0,212,0,9587,182.0,1166,400.0,0,2,5,59.0,0,2,7,4,4,4,4,5,RL,Gilbert,Norm,PConc,2005,2005,2005.0,WD ,0
235,698,129000,0.0,504.0,504.0,764,700,0,0,9900,0.0,1464,0.0,0,2,7,90.0,0,3,5,4,0,0,1,0,RM,OldTown,Norm,CBlock,2002,1910,1978.7077955601446,WD ,0
236,1896,200000,1386.0,206.0,1592.0,1652,0,0,0,22002,136.0,1652,510.0,201,1,6,0.0,1,3,6,0,0,4,2,4,RL,NAmes,Norm,CBlock,1991,1959,1959.0,WD ,1
237,628,193500,448.0,448.0,896.0,1182,960,0,72,13000,576.0,2142,509.0,252,2,8,100.0,1,4,6,0,4,4,1,2,RL,NAmes,Norm,CBlock,1968,1968,1968.0,WD ,1
238,1212,145000,787.0,305.0,1092.0,1092,0,0,0,8250,260.0,1092,504.0,0,1,6,75.0,0,3,6,0,4,0,1,2,RL,NAmes,Norm,CBlock,1964,1964,1964.0,WD ,0
239,2864,218000,526.0,496.0,1022.0,1122,549,0,0,8170,270.0,1671,451.0,0,2,7,81.0,0,4,7,4,0,0,1,4,RL,Crawfor,Norm,BrkTil,1950,1929,1963.0,WD ,1
240,2740,135000,0.0,0.0,0.0,1488,0,0,189,12048,232.0,1488,569.0,348,1,7,80.0,0,3,5,0,0,0,0,0,RL,Edwards,Norm,Slab,2002,1952,2002.0,WD ,1
241,2560,146500,40.0,1404.0,1444.0,1624,0,0,40,10858,150.0,1624,240.0,0,1,6,89.0,0,2,5,0,0,0,2,1,RL,NAmes,Feedr,CBlock,1952,1952,1952.0,WD ,1
242,1716,194700,20.0,1342.0,1362.0,1362,0,192,28,7577,256.0,1362,460.0,0,2,6,61.0,0,2,6,4,4,4,3,4,RL,NridgHt,Norm,PConc,2006,2005,2005.0,WD ,1
243,1130,230348,902.0,316.0,1218.0,1218,0,168,168,7500,210.0,1218,462.0,0,2,6,62.0,0,2,7,4,4,4,1,5,FV,Somerst,Norm,PConc,2008,2007,2008.0,New,0
244,201,109500,960.0,164.0,1124.0,1068,0,0,0,6120,0.0,1068,288.0,0,1,5,51.0,0,2,6,0,2,0,1,4,RM,OldTown,Artery,BrkTil,1950,1923,1923.0,WD ,1
245,2886,242500,776.0,849.0,1625.0,1625,0,136,28,23580,0.0,1625,576.0,0,2,6,69.0,0,3,6,0,4,2,4,5,RL,Mitchel,Norm,CBlock,1979,1979,1979.0,WD ,1
246,2328,239000,495.0,354.0,1064.0,1064,703,441,35,5306,0.0,1767,504.0,0,2,5,44.0,0,2,7,4,4,4,1,5,RL,StoneBr,Norm,PConc,1987,1987,1987.0,WD ,1
247,2583,156000,824.0,226.0,1050.0,1050,0,0,0,8092,176.0,1050,286.0,0,1,6,70.0,0,3,6,0,0,4,1,4,RL,NAmes,Norm,CBlock,2000,1954,1954.0,WD ,0
248,1206,109008,288.0,619.0,907.0,907,0,0,0,8593,0.0,907,352.0,0,1,5,77.0,0,3,4,0,0,0,1,2,RL,NAmes,Norm,CBlock,1957,1957,1964.0,WD ,0
249,2242,68104,0.0,0.0,0.0,640,0,48,0,11067,0.0,845,256.0,0,1,4,64.0,0,1,2,0,0,0,0,0,RM,IDOTRR,Norm,BrkTil,1950,1939,1950.0,WD ,0
250,1105,290000,0.0,1242.0,1242.0,1251,1250,192,87,11929,466.0,2501,751.0,0,2,9,0.0,1,4,8,4,4,4,3,0,RL,NoRidge,Norm,PConc,1995,1995,1995.0,WD ,1
251,121,159000,1059.0,150.0,1209.0,1209,0,0,0,9900,0.0,1209,504.0,0,1,6,90.0,0,3,5,0,4,0,1,3,RL,NAmes,Norm,PConc,1966,1966,1966.0,ConLD,0
252,1223,87000,120.0,228.0,348.0,453,453,0,0,4882,0.0,906,231.0,0,1,5,50.0,0,2,4,0,0,0,1,2,RL,BrkSide,RRAn,PConc,1950,1937,1937.0,WD ,0
253,265,272000,1358.0,223.0,1581.0,1601,0,180,0,11423,479.0,1601,670.0,0,2,6,0.0,0,3,8,4,4,4,3,5,RL,CollgCr,Norm,PConc,2002,2001,2001.0,WD ,1
254,2813,198000,996.0,340.0,1336.0,1336,0,136,43,8772,0.0,1336,502.0,0,2,6,65.0,0,3,7,4,4,4,2,5,RL,CollgCr,Norm,PConc,2006,2005,2005.0,New,0
255,1294,119164,0.0,801.0,801.0,1095,561,187,0,7628,0.0,1656,440.0,0,2,8,63.0,0,2,4,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1985,1940,1958.0,WD ,0
256,2745,93000,0.0,0.0,0.0,1124,0,0,36,8335,0.0,1124,0.0,0,1,5,77.0,0,3,5,0,0,0,0,0,RL,Edwards,Norm,Slab,1954,1954,1978.7077955601446,WD ,1
257,1094,226750,544.0,438.0,982.0,1008,884,108,0,8220,647.0,1892,431.0,0,2,8,71.0,1,3,7,4,4,0,3,5,RL,Gilbert,Norm,PConc,2001,2000,2000.0,WD ,1
258,651,95000,440.0,538.0,978.0,1014,685,0,74,10615,0.0,1699,420.0,0,2,7,107.0,0,3,3,0,2,0,2,3,RL,OldTown,Artery,CBlock,1970,1900,1920.0,WD ,0
259,198,139900,300.0,480.0,780.0,780,636,221,0,6000,0.0,1416,312.0,0,1,6,50.0,1,3,6,0,0,0,1,2,RM,BrkSide,Norm,CBlock,1950,1948,1948.0,WD ,0
260,131,76500,0.0,728.0,728.0,1306,0,263,0,5350,0.0,1306,0.0,0,1,6,55.0,0,3,3,0,0,2,1,0,RL,BrkSide,Norm,CBlock,1966,1940,1978.7077955601446,WD ,0
261,1258,86900,0.0,672.0,672.0,672,0,88,108,5400,0.0,672,308.0,0,1,4,60.0,0,2,4,4,0,0,1,0,RL,OldTown,Norm,PConc,2005,1940,1997.0,WD ,0
262,1599,152500,785.0,328.0,1113.0,1160,0,81,0,17979,0.0,1160,257.0,0,1,6,0.0,0,3,5,0,0,4,1,4,RL,Mitchel,Norm,CBlock,1968,1968,1968.0,WD ,0
